,tweets,tweet_long,id,created_date,source,likes,RTs,language,place,user_id,user_name,user_description,followers,followings,user_lists_member,user_total_favourites_count,user_statuses_count,user_created_account,user_location,user_lang
88,"RT @ILCLatinAmerica: #8M #DíaInternacionalDeLaMujer 
📣 Nuevas Publicaciones 👩🏽‍🌾👩🏽‍🌾

La Iniciativa #MujerRural y #DerechosAlaTierra, de la…",140,1104079553704722436,2019-03-08 18:00:53,Twitter for Android,0,2,es,,937632805,Agricultura Familiar,La Red Nacional de #AgriculturaFamiliar en Colombia Estamos en Campaña Permanente #SembrandoPAZconAgriculturaFamiliar,3760,715,43,3400,4415,2012-11-09 19:44:32,Colombia,en
89,"RT @elvirasastre: Hoy y siempre.
#8M
Nos vemos en las calles, compañeras. Gracias por la lucha. Lo vamos a conseguir. https://t.co/vKHnJFen…",140,1104079553406877697,2019-03-08 18:00:52,Twitter Web App,0,2200,es,,2595044128,Δdгι🖤,17 | Nobody said it was easy.. |  ∆ℓωαуѕ ⚡️ |,95,171,0,5459,4996,2014-06-09 13:35:24,En el país de nunca jamás,es
90,RT @Don__Ale: Municipio de Maipú regaló aritos de perlas a las mujeres hoy en la mañana por #DíaDeLaMujer con saludo y firma de Cathy Barri…,140,1104079552811274240,2019-03-08 18:00:52,Twitter Web Client,0,25,es,,2786249543,Ceci,☺️Soy parte de la Historia de Chile.  Nieta de Inmigrante,3900,3166,29,108859,111224,2014-09-26 20:23:56,Chile,es
91,"RT @1alos22: tranquila mamá, hoy ninguna va sola por la calle #8M https://t.co/OfV9idMtRM",89,1104079552639389698,2019-03-08 18:00:52,Twitter for iPhone,0,8301,es,,943910252,Fernanda Alduvino💚,Arriba el feminismo que va a vencer✊🏼 Estudiante de Ingeniería Industrial. Bostera.,184,111,4,3812,17386,2012-11-12 16:15:26,Bahia Blanca,es
92,"RT @Pkba88: Nunca vamos a olvidar por qué marchamos.
El machismo viola, mata, termina con la vida de mujeres y niñes. 
Nunca vamos a olvida…",140,1104079552249249793,2019-03-08 18:00:52,Twitter Web Client,0,10,es,,430991809,Danny O'Collateral (aka Gonza) 🏳️‍🌈💜💚,"🏳️‍🌈💜💚 Autor de @GonchiComic. Dulcedelechómano. Si subís fotos de gatites te voy a seguir *sorry, not sorry*",1030,812,9,39886,11317,2011-12-07 20:02:17,Uruguay,es
93,RT @FonziDolores: Mejor video en lo que va del día. #8M Lloré. 💪🏽💪🏽💪🏽💜 https://t.co/Uzudpmhp6y,94,1104079551771090946,2019-03-08 18:00:52,Twitter for Android,0,9502,es,,369637393,Ruth ruiz,,28,563,0,126,13,2011-09-07 17:56:11,,es
94,"La pancarta de mi madre para la manifestación. Orgullosa. 
#8M https://t.co/5DggjmOWu0",86,1104079551746007042,2019-03-08 18:00:52,Twitter for Android,0,0,es,,251103031,Julieta451,"Porque sueño, yo no lo estoy, porque sueño, sueño, porque me abandono por las noches a mis sueños, antes de que me deje el día.",2244,2095,71,57044,72421,2011-02-12 12:59:16,A Coruña,es
95,Los kits se han agotado. Gracias por su participación ¡Nos vemos en la marcha! #8M,82,1104079550894563328,2019-03-08 18:00:52,Twitter Web Client,0,0,es,,17160365,Oxfam México,Somos parte de un movimiento global que trabaja en 94 países para poner fin a la injusticia de la pobreza y acabar con la desigualdad.,121444,2368,596,3597,18946,2008-11-04 16:37:02,Ciudad de México,es
96,"RT @ClaudiAnaya: #8M 
#DíaInternacionalDeLaMujer 
#DíaDeLaMujer 
Conmemoramos 
Luchamos 
Exigimos 
Trabajamos 
Reconocemos 
Sin parar,  sin…",140,1104079550709989376,2019-03-08 18:00:52,Twitter Web App,0,10,es,,2409188108,Cecilio Salomon,,223,54,56,5049,104462,2014-03-24 15:42:11,,es
97,RT @interjet: Hoy es un día muy especial. Bienvenidos a nuestro vuelo 2751 MEX-ZIH. Operado 💯% por mujeres. #DíaInternacionalDeLaMujer #8M…,139,1104079550676418561,2019-03-08 18:00:52,Twitter for Android,0,1,es,,3593783713,Paula VillaSan,,74,327,0,7088,844,2015-09-17 12:15:03,,es
98,RT @beatrizbecerrab: El #feminismo es una causa universal por la igualdad y la libertad de TODAS las mujeres. Algunas olvidan a las que no…,139,1104079550592503809,2019-03-08 18:00:52,Twitter for Android,0,563,es,,1388005057,Clara,Accitana y muy española 🇪🇸 Madre de 3. Médica de Familia. Graduada en Sociología. Liberal. No DM.,6281,4764,36,26926,124362,2013-04-28 21:42:49,,es
99,"RT @malamadremx: Por cierto, les recuerdo 👇🏽 #8M https://t.co/fVFF9ScCxu",72,1104079549984321536,2019-03-08 18:00:52,Twitter for iPhone,0,22,es,,493456915,Sear Rodriguez,"Ingeniero, músico, rockero, progresista, izquierdista, lds y amante de los tacos🇲🇽",175,299,0,4438,2929,2012-02-15 20:32:45,"Veracruz, Veracruz de Ignacio de la Llave",es
0,"RT @pictoline: Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer #InternationalWomensDay #8M https://t.co/YIeBII11A2",130,1104079716611473409,2019-03-08 18:01:31,Twitter for Android,0,1114,es,,907060475678150656,Al.,,27,157,0,526,249,2017-09-11 01:57:24,,es
1,"Hoy conmemoro el
#8M #DíadelaMujer #InternationalWomensDay https://t.co/USq917aygP",82,1104079716502388736,2019-03-08 18:01:31,Twitter for Android,0,0,es,,94830554,Melissa Hickey,"Social-Community Psychologist, Spiritual Feminist & Family Caregiver",60,400,5,90,2631,2009-12-05 17:21:22,"Aibonito, Puerto Rico",es
2,RT @javierlacasia: Desde #dideco #pamplona #FelizDiaDeLaMujer #DiaInternacionalDeLaMujer #8marzo #8M la literatura siempre presente!! https…,140,1104079716494004224,2019-03-08 18:01:31,Twitter Web Client,0,2,es,,110551888,Iurgi Sarasa Rosales,Ilusionista profesional. Magias de mentirijillas son las únicas de verdad... verdad. Contacto 617735351,416,596,6,7737,7569,2010-02-01 23:27:22,"Pamplona, España",es
3,"RT @lumma91: "" Es por ellas que hoy cantamos hacia el cielo "" ✊💜 #8M https://t.co/UVPU99xlXB",92,1104079716066213888,2019-03-08 18:01:31,Twitter for iPhone,0,496,es,,450823802,Emma •LCDNA• XXVII• 🎈,"' Cause I can't have You the way that I want, let's just go back to the way it was.. '",2269,1839,30,108508,104037,2011-12-30 18:10:18,"Napoli, Campania",it
4,"RT @pictoline: Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer #InternationalWomensDay #8M https://t.co/YIeBII11A2",130,1104079716057796608,2019-03-08 18:01:31,Twitter for Android,0,1114,es,,716804247778537473,salem el meløn,||-//,223,781,4,22612,12426,2016-04-04 01:47:05,lakewood/purgatory,es
5,RT @ChalecosAmarill: Tarragona #8M #8M2019 #HuelgaFeminista8M llegada a la movilización #InternationalWomensDay https://t.co/yNftou5PL1,135,1104079715810373637,2019-03-08 18:01:31,Twitter Web Client,0,30,es,,196203922,juan carlos,,217,362,0,584,27849,2010-09-28 15:37:56,ciudad guayana. Edo. Bolivar,es
6,"“Enamórate de ti, de la vida y luego de quien tú quieras.”:#FridaKahlo
Siempre será una leyenda. Además de su traba… https://t.co/xW7EQ6KEHw",140,1104079715747446784,2019-03-08 18:01:31,Twitter for Android,0,0,es,,56611703,🏳️‍🌈‍TorredembarraLGTBI ‍🏳️‍🌈,"No hay heteros,no hay gays,no hay lesbianas,no hay transexuales,sólo personas que se enamoran de personas, eso es algo que la sociedad debería entender. 👬👫👭",2008,5002,16,52499,3573,2009-07-14 04:59:31,Torredembarra (Tarragona),es
7,"RT @natacarbonell: ¿Preparados para el día Mundial del Agua? En el agua, tod@s contamos, tod@s sumamos. Por la #igualdad. 
#8m #8M2019
#Muj…",140,1104079715202199557,2019-03-08 18:01:31,Twitter for Android,0,1,es,,2367562208,Carlos de Castro,Ing.Tec. Industrial...,1101,1828,79,36916,59232,2014-03-01 20:10:11,"Zamora, España",es
8,"RT @pictoline: Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer #InternationalWomensDay #8M https://t.co/YIeBII11A2",130,1104079715139272705,2019-03-08 18:01:31,Twitter for iPhone,0,1114,es,,363361619,José Bernal,Nací con el corazón atado a mis zapatos. Fundador de la Editorial Gato Blanco. @EditGatoBlanco autor del libro #ElArteDelFútbol,473,968,4,4933,11622,2011-08-27 23:46:08,,es
9,Conmemoramos a las mujeres que lucharon por construir una sociedad más justa y reconocemos a aquellas poblanas que… https://t.co/wfHjM0GmpB,139,1104079714883420162,2019-03-08 18:01:31,Twitter for Android,0,0,es,,2455786652,Comunicación Social,Cuenta oficial de la Coordinación General de Comunicación Social del Ayuntamiento de Puebla.,2949,170,14,4329,11349,2014-04-21 01:31:42,"Puebla, México",es
10,"RT @1alos22: tranquila mamá, hoy ninguna va sola por la calle #8M https://t.co/OfV9idMtRM",89,1104079713990074369,2019-03-08 18:01:31,Twitter for Android,0,8309,es,,270012190,Luis Fernández,Licenciado en Historia. Master en Relaciones Internacionales y Estudios Africanos. Cine.,944,1270,28,28544,44595,2011-03-21 21:08:15,Madrid,es
11,RT @FonziDolores: Mejor video en lo que va del día. #8M Lloré. 💪🏽💪🏽💪🏽💜 https://t.co/Uzudpmhp6y,94,1104079713973293057,2019-03-08 18:01:31,Twitter for Android,0,9511,es,,2457257957,𝐴𝑏𝑟𝑖𝑙 🌙,𝑂𝑝𝑜𝑟𝑡𝑢𝑛𝑐𝑟𝑖𝑠𝑖𝑠,440,60,5,28329,52171,2014-04-03 12:25:04,,es
12,Un tsunami feminista recorre las calles de Valencia #HuelgaFeminista2019 #VagaFeminista8M #8M #HuelgaFeminista8M… https://t.co/AOGLSdIsaX,137,1104079713901924354,2019-03-08 18:01:31,Twitter for Android,0,0,es,,2385057732,Berk #UnidasPodemos 🔻,"Gobernar es elegir. Elegir gobernar para la gente común, para las familias trabajadoras o venderse a las élites ricas que nos explotan.",1139,895,49,441,95837,2014-03-12 10:43:38,"Fuimos, somos y seremos migran",es
13,RT @CulturaNacionAR: ♀️ En el #DíaInternacionalDeLaMujer #8M conocé cómo es ser mujer afrodescendiente en Argentina hoy. #MujeresEnLaCultur…,140,1104079713797107713,2019-03-08 18:01:31,Twitter for Android,0,2,es,,728428224762490880,OTR La Rioja,Mesa Provincial de la Organización de Trabajadores Radicales - Distrito La Rioja.,170,104,0,1012,2201,2016-05-06 03:36:37,"La Rioja, Argentina",es
14,"RT @RockStroke: Dice el demagogo que el aborto no es prioridad, que primero quiere ""acabar con la corrupción"".

1) ¿No puede hacer dos cosa…",140,1104079713645998082,2019-03-08 18:01:31,Twitter for iPhone,0,60,es,,3554891114,Flor Montalvo,,93,194,0,27730,14385,2015-09-14 01:01:55,,es
15,RT @soyingridbeck: Para muchos medios el #8M se reduce a historias inspiradoras de mujeres que lo lograron a pesar de los obstáculos. Para…,139,1104079713549594624,2019-03-08 18:01:31,Twitter for Android,0,2806,es,,1645971242,Gabriela Peralta,,106,564,1,2798,1388,2013-08-04 19:31:57,"Castelar, Buenos Aires, Argen",es
16,"#8M 

Grito sola pero lucho por todas.

Sororitat contra el patriarcat.

Érase una vez una princesa que se salvó so… https://t.co/aApGbBrgbT",140,1104079713549586433,2019-03-08 18:01:31,Twitter for Android,0,0,es,,2870697357,LILSol solet,"¡Oh, capitán mi capitán! Em sento a l'exili   DPS",62,193,0,5097,3216,2014-11-10 15:38:24,Catalunya,es
17,"RT @SanLorenzo: Hoy. Y todos los días. 

#DíaInternacionalDeLaMujer
#8M 
#NiUnaMenos
#NoEsNo https://t.co/Uj0WKavmcs",116,1104079713277001729,2019-03-08 18:01:31,Twitter Web App,0,216,es,,345762929,ana codina,"Selección Argentina de Tenis de Mesa. Medallista en Campeonatos Sudamericanos,Latinoamericanos, Panamericanos, World Tour y en Juegos ODESUR. Olimpia de Plata ♥",450,435,4,255,2504,2011-07-31 03:59:27,"resistencia, chaco",es
18,"RT @publico_es: ¿Qué significa 'sororidad'? ¿Y 'mansplaining'?

Abrimos HILO con @candelabarro para explicar estos y otros conceptos de nue…",140,1104079713004326912,2019-03-08 18:01:31,Twitter for Android,0,662,es,,2880672395,Facu,"The more I fade away                                                    
   




en el mundo en el que vivimos, ser feliz es una revolución.",1881,146,2,10866,5746,2014-11-17 08:29:53,,es
19,"#8MSiempre @UnaiSordo llama a ""inundar las calles el #8M con una marea violeta"" 
https://t.co/lBKa6iCLpc …… https://t.co/im9cEvxml1",131,1104079712991825922,2019-03-08 18:01:31,Postcron App,0,0,es,,327325722,Comisiones Obreras,"Sindicato de trabajadores y trabajadoras. Asesoramiento laboral. Convenios Colectivos, Acuerdos, Movilizaciones. Cuenta para videos: @CCOOTV",48782,12597,895,7366,43409,2011-07-01 11:27:27,"Fdez de la hoz,12 Madrid",es
20,RT @PueblaMujeres: #8M | Autonomía: “Derecho a decidir con quien relacionarme libremente”. #CiudadIncluyente comprometida con los derechos…,139,1104079712832360448,2019-03-08 18:01:31,Twitter for iPhone,0,3,es,,898652738468417536,Caty R,,50,193,0,4743,2706,2017-08-18 21:08:03,Puebla,es
21,RT @ORmzCastellanos: Solidario con las causas de la mujeres #8M #EsporTodas https://t.co/5WBfUWEYVF,99,1104079712236625920,2019-03-08 18:01:30,Twitter for Android,0,5,es,,480096000,Hector Lopez Meza,"ESTUDIANTE DE DERECHO, COMPROMETIDO CON MI COMUNIDAD",240,531,1,486,1218,2012-02-01 03:41:28,guadalajara,es
22,"✍ Pussy Riot, Anita Tijoux y más artistas en el Festival GRL PWR de Córdoba, Argentina. Más de veinte artistas de l… https://t.co/dskEOKZMK6",140,1104079712077471745,2019-03-08 18:01:30,Hootsuite Inc.,0,0,es,,174661911,Hipermedula.org,"Plataforma Iberoamericana de arte y cultura contemporánea. Pensamiento, debate, información. Gestión Cultural, Diseño, Arte sonoro, formación online, etc.",18241,18831,618,4165,92298,2010-08-04 14:01:53,,es
23,"RT @Mangeles_HM: Expertas en el debate público, razón de ser de @Hay_Mujeres, hoy #8M
hablan en @a_publica↘️ https://t.co/Y8AkdAR5fj @maini…",140,1104079711993556997,2019-03-08 18:01:30,Twitter Web App,0,6,es,,556481585,Esteban Reines Araya,,135,227,0,793,26638,2012-04-18 02:31:18,,es
24,RT @eldiarioes: Albert Rivera realiza un acto por el #8M rodeado por mujeres en el que solo habla él https://t.co/vB18XlB1be https://t.co/H…,140,1104079711850905600,2019-03-08 18:01:30,Twitter Web Client,0,1937,es,,3105344697,Hirundo,¡ Hay que joderse!,1133,1033,33,50333,57551,2015-03-22 18:05:34,,es
25,"RT @rosalito_: ¡No estamos solas, no somos el sexo débil nunca más, nadie nos puede parar ya! #8M https://t.co/CgxclnHEhh",121,1104079711372800005,2019-03-08 18:01:30,Twitter Web Client,0,2,es,,892416367,H. Cuevas,"****De espíritu guapachoso y a veces  kitsch*****. Me gusta escribir historias, tomar mucho café y los cumbieros que no sean intelectuales.",1784,2034,13,6784,7292,2012-10-20 03:54:40,Soy del Sur.,es
26,"RT @SContrerasB: QUE TODO EL MUNDO LO SEPA!
Desde el 2010 estamos denunciando la crisis energética que sufre el país, y que hoy #8M⁠ es muc…",140,1104079711309832192,2019-03-08 18:01:30,Twitter for Android,0,48,es,,1099733256394682368,Kimberly Infante,,0,36,0,4,4,2019-02-24 18:10:15,,es
27,RT @eldiegoalonso: Me encuentro almorzando en la plaza Sotomayor  y resulta que @ahoranoticiasAN nos informa que hay graves incidentes debi…,140,1104079711033016320,2019-03-08 18:01:30,Twitter Web Client,0,101,es,,176277760,ExTinto,"Una vez tuve un troll, pero se me murió. Omito el SESABE porque SESABE",3770,3961,56,4329,63750,2010-08-09 02:46:14,Aldea Hobit,es
28,"RT @pictoline: Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer #InternationalWomensDay #8M https://t.co/YIeBII11A2",130,1104079711016243205,2019-03-08 18:01:30,Twitter for Android,0,1114,es,,284901776,Erick Waffle 🌟,"¡Hola Internet! mi nombre es Erick Waffle, soy Director de Cine 🎥/ Cinéfilo🍿. ¡Amante de la Pizza 🍕y de los Waffles!✨

🏆♌️🌙🔥⚡️🥇🎤🎹💻📖. #Waffle #Cine",13769,3480,43,12974,11190,2011-04-20 05:08:45,"Monterrey, Nuevo León",es
29,"#8M #hoyrecordamos... Jimena Quirós, luchadora y científica pionera en oceanografía en España https://t.co/35xgU2Ed1T",117,1104079710533885952,2019-03-08 18:01:30,Metricool,0,0,es,,92631522,EFEverde,"Las noticias de #ecologia, #medioambiente, #rsc, #cambioclimatico y #transiciónecológica de EFE https://t.co/AAXk76pI2B @efeverde https://t.co/J57lTX5FEV.",102792,3348,3299,9770,69316,2009-11-25 22:51:01,España,es
30,"RT @pictoline: Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer #InternationalWomensDay #8M https://t.co/YIeBII11A2",130,1104079710013849601,2019-03-08 18:01:30,Twitter for Android,0,1114,es,,1069138164,🕊,Acá es donde tengo que poner algo interesante?,244,110,2,4295,1886,2013-01-07 20:30:47,"Formosa, Argentina",es
31,"RT @pictoline: Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer #InternationalWomensDay #8M https://t.co/YIeBII11A2",130,1104079709330128896,2019-03-08 18:01:30,Twitter Web Client,0,1114,es,,206877791,Carol Chávez,"Psicología política y comunicación, UNAM.  Todos somos figuras públicas, sólo tenemos diferente número de audiencia.",621,1992,2,12325,19265,2010-10-23 23:26:55,,es
32,"RT @nu_ce_lar: Mi abuela, 94 años:
""Antes las mujeres no podían entrar en los bares. La primera vez que pisé un bar fue cuando me lo compré…",140,1104079708562604032,2019-03-08 18:01:29,Twitter Web App,0,43,es,,1121596890,Javi García,,91,183,1,635,581,2013-01-26 10:38:24,,es
33,"Queda mucho por trabajar en la asignación de roles en lo ""privado"" #8m #8m2019 #ObservatorioDeFamilia #roles #hijas… https://t.co/3p8ljzax3S",140,1104079708554252288,2019-03-08 18:01:29,Twitter for Android,0,0,es,,168668819,Diana Medina,"Investigadora mexicana con compromiso en participación ciudadana, familia y género, políticas públicas y desarrollo económico.",114,451,0,26,258,2010-07-20 13:57:13,Buenos Aires,es
34,RT @mexevalua: Se invierte 7 veces menos en un niño que asiste a #EstanciasInfantiles que en uno afiliado al IMSS. Quienes tienen menos ven…,140,1104079708529065986,2019-03-08 18:01:29,Twitter for iPhone,0,7,es,,103597597,Saskia Niño d Rivera,Vivo despeinada. Detrás de cada persona hay una historia; escúchala.@Reinserta Mamá de🍄. Colaboradora @El_Universal_mx y @NoticiasMVS,11026,1490,72,2399,10265,2010-01-10 15:46:58,"ÜT: 19.420458,-99.260976",en
35,"RT @Lvkxssss: libres, lindas y (re) locas siempre! 💚 hoy es su día y su marcha, los demás cerramos el orto. Feliz día! #8M",122,1104079708482924544,2019-03-08 18:01:29,Twitter for Android,0,75,es,,860258306,🌸Meli,✨✨✨🌒🌕🌗✨✨✨,462,364,0,1168,7863,2012-10-03 19:58:55,♡,es
36,"RT @gonzaloaziz: Asco dan los diputados y senadores q hablan del #8M pero:

- Votaron en contra de la Ley de reforma del sist de beneficios…",140,1104079707971219457,2019-03-08 18:01:29,Twitter for Android,0,468,es,,786256711283867648,Axel,"🇦🇷

☄☄Pedes in terra; ad sidera visus☄☄

Periodista.

Veggie.

🍻 C.A.R.P. 🤙",113,738,0,16196,1606,2016-10-12 17:26:22,Ciudad Autónoma de Buenos Aire,es
37,RT @ATA_Trans: ATA Sylvia Rivera ya está en Puente de Triana para salir con #FuriaTrans en #8M mujeres cis y trans¡ ni una muerta más¡ http…,140,1104079707279147008,2019-03-08 18:01:29,Twitter for Android,0,10,es,,273592540,⚧Daniele Alekai H.I.⚧,"Estudiante•Fotógrafo•Activista•Aliado Feminista•Junta Directiva de @transgirlspain•
#AlekaiHIFotógrafo 📷 #CiudadanoDelMundo 🌍   59💋",226,254,0,2979,2179,2011-03-28 19:54:21,"Islas Canarias, España",es
38,"RT @vmm7773: Esto son repuestas a un solo tuit mío feminista.

Pero luego nos dicen que el machismo en España no existe y que no entienden…",139,1104079706071228417,2019-03-08 18:01:29,Twitter for Android,0,1012,es,,4263554967,Ela Micarey 🎗#TotesSomCDR,,502,1792,1,26752,4725,2015-11-24 09:15:15,,ca
39,RT @OSaltogz: Piquete feminista sinalando a responsabilidade de Amancio Ortega e de Inditex na explotación das mulleres #compostela #8M #fo…,140,1104079706062766080,2019-03-08 18:01:29,Twitter for Android,0,14,es,,47301280,Cristina Moreno,"Med anthro (URV/UBcn) Biomed (UoEdin) | Microbes, antibiotics & Society | Searching PhD funds | Conference Wizard & Digital Comms @AIBR_ || Tweets own",332,1111,15,1509,757,2009-06-15 09:50:10,"Santiago de Compostela, España",es
40,"RT @pictoline: Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer #InternationalWomensDay #8M https://t.co/YIeBII11A2",130,1104079705681158145,2019-03-08 18:01:29,Twitter for iPhone,0,1114,es,,154802181,Pausa,,1100,569,3,1700,22310,2010-06-12 06:54:44,,es
41,"RT @pacotruji: Me  quedo con esta señora, para mí,  el mensaje y la imagen del día en #Puertollano  #8M #8marzo #HuelgaFeminista2019 #Huelg…",140,1104079705534357505,2019-03-08 18:01:29,Twitter for Android,0,2626,es,,974782459291332608,Esmeralda,,164,326,3,33981,5597,2018-03-16 23:00:23,,es
42,RT @MarioVctorRamr1: Feliz Día #8M a todas las mujeres de @politilandia Quiero felicitar especialmente a mi esposa querida y pediros que no…,140,1104079704561205248,2019-03-08 18:01:29,TweetDeck,0,1,es,,104124494,Politilandia,Juego de simulación electoral,324,52,3,15,468,2010-01-12 10:13:10,,es
43,"RT @pictoline: Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer #InternationalWomensDay #8M https://t.co/YIeBII11A2",130,1104079704456380416,2019-03-08 18:01:29,Twitter for iPhone,0,1114,es,,1922070414,Isabel de la Garza,Sé tu propia luz.,181,416,0,4869,2932,2013-10-01 03:25:14,,es
44,"El #8M es una oportunidad para destacar los logros alcanzados por las #mujeres en su lucha por la #igualdad, y para… https://t.co/ZfBVJmTskE",140,1104079703823077377,2019-03-08 18:01:28,Facebook,0,0,es,,205129379,Cruz Roja Navarra,Fue el 5 de Julio de 1864 cuando el navarro Nicasio Landa fundó la Cruz Roja en Navarra. Desde entonces trabajamos por la humanidad y los derechos humanos.,7446,646,149,23206,22652,2010-10-20 06:26:59,Navarra,es
45,"RT @_Incredulas: Dejen de decir ""feliz día"" porque felices vamos a ser cuando dejen de acosarnos, de violarnos, de matarnos. Cuando los var…",140,1104079703604899840,2019-03-08 18:01:28,Twitter for Android,0,275,es,,182791861,Ro ♠,,592,486,3,11481,7119,2010-08-25 12:06:17,San Salvador,es
46,RT @Yelitaruiz: “Ya no son tiempos de seguir cuidándole las espaldas a los que colocan a las mujeres en espacios de gobierno para colgarse…,139,1104079703420203008,2019-03-08 18:01:28,Twitter for iPhone,0,3,es,,3100122926,Rosario Loperena 🎐,🐞#CUADERNODECURARSE✨,1519,4985,11,20923,4297,2015-03-20 19:30:08,MX,es
47,"RT @NunkMasKKs: Hoy es el día de las mujeres que se esfuerzan, las que la pelean día a día y las que nunca se rinden. No es el día de las N…",140,1104079703416233984,2019-03-08 18:01:28,Twitter for Android,0,954,es,,3312677392,"rojas, julia",,109,245,0,11441,509,2015-06-08 01:11:26,San Javier ,es
48,RT @AlbaRecheMexico: Natalia ha publicado esta hermosa ilustración de @MARGAconG 😍💜 #8M https://t.co/60Oy1ycfCi,111,1104079703013576704,2019-03-08 18:01:28,Twitter for Android,0,46,es,,1153888764,TinkerBell Reche Lacunza,,175,394,4,13184,28446,2013-02-06 12:37:20,Brasil,pt
49,"RT @StortiniF: Ni sumisa, ni devota, te quiero libre, linda y loca. #8M https://t.co/VdepQTnfBo",95,1104079702879322112,2019-03-08 18:01:28,Twitter for Android,0,60,es,,178817323,𝕭𝖊𝖇𝖊𝖈𝖎𝖙𝖆𝖆𝖆,será legal,488,328,3,15598,18693,2010-08-15 19:41:22,,en
50,"Muy agradecida de haber formado parte de este embolao. Y solo se ve el resultado, pero y lo bonito que ha sido el p… https://t.co/SzHy5wXkhf",140,1104079702749335552,2019-03-08 18:01:28,Twitter for Android,0,0,es,,612604542,Maribel Valiente,"En transición hacia una medicina conectada con la realidad de abajo: prisiones, CIEs, desigualdad y DDHH.",655,633,8,856,1434,2012-06-19 12:42:25,,es
51,"Constanza de Aragón, Infanta de Aragón, Reina de Hungría y Emperatriz del Sacro Imperio. https://t.co/hpmczJVEHX… https://t.co/AfvBTIVwfB",137,1104079702581563394,2019-03-08 18:01:28,Hootsuite Inc.,0,0,es,,465356496,Monarquía España ⚜,Twitter NO Oficial sobre la #Monarquía #Española Información sobre la #CasaRealEspañola y su historia. #VERDE #FELIPEVI https://t.co/R22ZIgU7jl 🇪🇸⚜️,8511,2869,85,5707,61720,2012-01-16 07:56:57,Capital del Reino de España,es
52,"Hoy es el #DiaInternacionalDeLaMujer, y en todo el mundo, una multitud de mujeres marcha para exigir aborto legal,… https://t.co/dnZkF81WGA",139,1104079702283698178,2019-03-08 18:01:28,Twitter Web Client,0,0,es,,98670246,Diario de México,Cuenta oficial - Diario de México redaccion@diariodemexico.com,14440,1240,333,2994,182622,2009-12-22 16:35:35,México,es
53,RT @MH_DSocial: Somos un equipo trabajando en conjunto con la ciudadanía para lograr equidad de género y combatir la desigualdad estructura…,140,1104079701897814016,2019-03-08 18:01:28,Twitter Web Client,0,2,es,,2559897110,MHBiciEscuela,"Descubre forma diferente de vivir la movilidad en la Alcaldía Miguel Hidalgo, súbete a la bici y disfruta rodar.🚴‍♀️🚴‍♂️🚴‍♀️",2323,795,35,2349,3655,2014-06-10 20:47:55,"Miguel Hidalgo, CDMX",es
54,RT @TarragonaCcoo: concienciar a la clase tabajadors de la necesidad de reivindicar el #8m  #EnsPlantem #8MCadaDia LLAZA Y ROVAL COSMETICA…,139,1104079701562322944,2019-03-08 18:01:28,Twitter for iPhone,0,5,es,,375013052,Xavier Navarro,"Licenciat en Història, Educador Social, sindicalista de CCOO. Perfil personal",2426,3109,55,29095,90281,2011-09-17 10:42:59,Catalunya,es
55,"RT @pictoline: Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer #InternationalWomensDay #8M https://t.co/YIeBII11A2",130,1104079701155434500,2019-03-08 18:01:28,Twitter Web Client,0,1114,es,,16162794,Erick Horror,"I live. I dream. I fuck. Un loco. Un genio. Amante del amor, el morbo, la justicia, el arte, horror, perineo, el mar, los libros y besos robados. AVE BABALON",1836,616,63,3808,83957,2008-09-07 00:29:43,"Merida, Mexico.",en
56,"RT @EstefaniaLeliz: Por las que no estan,por las que no volvieron hoy paramos. Por cada una de nosotras que de regreso a casa quiere ser li…",140,1104079701008617475,2019-03-08 18:01:28,Twitter for Android,0,2,es,,703482756332920832,Nαтαℓι⚘,18. ʜᴀᴄᴇʀ ʟᴏ ϙᴜᴇ ɴᴏs ʜᴀᴄᴇ ғᴇʟɪᴢ 🤞♥️,1111,938,1,11651,37961,2016-02-27 07:32:13,,es
57,@ClauCifuentes Bieeen! Al final me la corrieron para hoy. Mi humilde aporte en #8M,82,1104079700866056192,2019-03-08 18:01:28,Twitter for Android,0,0,es,,119103757,Juan Ignacio Venegas,"Papá de Sofía y Mariano, sociólogo de la @uchile, Dr en Sociología en @UCLAmericas, autor de ¿Por qué los jóvenes chilenos rechazan la política? de @RILeditores",470,1907,6,1757,2420,2010-03-02 17:47:02,Santiago,es
58,"Hoy, #8M recordamos a los millones de mujeres indefensas que han sido asesinadas vil y cobardemente en el vientre d… https://t.co/msUioy3lvH",140,1104079700811370497,2019-03-08 18:01:28,Twitter Web Client,0,0,es,,1024158368766681088,InaSback,RT Not Endorsement,1170,596,4,28857,16573,2018-07-31 05:02:37,,en
