,tweets,tweet_long,id,created_date,source,likes,RTs,language,place,user_id,user_name,user_description,followers,followings,user_lists_member,user_total_favourites_count,user_statuses_count,user_created_account,user_location,user_lang
52,"RT @SnteNacional: 👉#SNTEconEllas 🙋‍♀️

#BuenViernes #8Marzo #DiaInternacionalDeLaMujer a maestras y mujeres de México 🇲🇽 y el mundo 🌎 que e…",140,1104082367357034502,2019-03-08 18:12:03,Twitter for Android,0,229,es,,1098652868092063745,FEDESSP HIDALGO,,0,32,0,0,6,2019-02-21 18:37:10,,en
53,"RT @vmm7773: Esto son repuestas a un solo tuit mío feminista.

Pero luego nos dicen que el machismo en España no existe y que no entienden…",139,1104082366417592321,2019-03-08 18:12:03,Twitter for Android,0,1018,es,,227774792,Jose Luis,"Me interesa: Derechos Humanos, Pacifismo, Ecología, Energías Renovables, Astronomía, Arte y Música, Música, Música...",935,1120,69,6490,67494,2010-12-17 19:40:07,Españistan,es
54,RT @IndiraHuilca: Ninguna niña puede ser obligada a ser madre. Así de simple. Es violencia y trato inhumano lo que se hace desde el Estado…,139,1104082366400741377,2019-03-08 18:12:03,Twitter for Android,0,168,es,,1306100430,Jugo de Tuna,,263,872,6,3456,2561,2013-03-27 01:03:35,,es
55,"RT @Elena_RiveraV: Hoy no estaré sobre las tablas del Gran Teatro de Elche. Ni yo ni mis compañeros.
Este #8M nos bajamos del escenario par…",140,1104082365331226624,2019-03-08 18:12:03,Twitter for iPhone,0,51,es,,291407039,Monica Valenzuela,,39,118,2,11155,4862,2011-05-01 23:41:48,,es
56,RT @eldiegoalonso: Me encuentro almorzando en la plaza Sotomayor  y resulta que @ahoranoticiasAN nos informa que hay graves incidentes debi…,140,1104082364773396480,2019-03-08 18:12:03,Twitter for Android,0,222,es,,103159185,Carlos,,166,451,0,133,7663,2010-01-09 02:59:16,Santiago,es
57,"RT @elvirasastre: Hoy y siempre.
#8M
Nos vemos en las calles, compañeras. Gracias por la lucha. Lo vamos a conseguir. https://t.co/vKHnJFen…",140,1104082363066302464,2019-03-08 18:12:02,Twitter for Android,0,2214,es,,54045083,Dulce Esperanza,"🍃🙏♀🐶🐾😇👣
Amor y vida, Gracias Dios 💛🙌",215,755,2,17201,5791,2009-07-05 23:48:25,México,es
58,"RT @FuerzasDelOrden: Feministas intentan cortar una carretera sin autorización en Tarrasa, Barcelona.
Los #Mossos intervienen por la seguri…",140,1104082363049480193,2019-03-08 18:12:02,Twitter for Android,0,62,es,,989896542978002948,MR.EVOLUTIVO🕹⚗️,"Sofócrata esencialista.  La ciencia es el camino hacia la verdad absoluta. Vuestras falsas verdades ideológicas me producen urticaria.
DS FAN",101,140,0,3321,4614,2018-04-27 15:58:22,Irithyll,es
59,#8M Una nueva marcha se aproxima. La cita es a las 18h en la Plaza Libertad. Se esperan más de 300.000 personas ¿Va… https://t.co/lWmypaIA0N,140,1104082362831388678,2019-03-08 18:12:02,Twitter Web Client,0,0,es,,506779757,TVCIUDAD,Televisión abierta de la ciudad de Montevideo. Seguínos en https://t.co/MuppWZwOiX | Instagram /TVCIUDAD,23205,1163,89,10270,25687,2012-02-28 03:03:03,"Montevideo, Uruguay",es
60,RT @PrimaveraReus: Un altre vídeo de la Haka feminista ahir a la nit a #Reus #VagaFeminista8M #8M https://t.co/WkEjXYWRew,121,1104082362504265729,2019-03-08 18:12:02,Twitter for iPhone,0,10,es,,206434913,aiguabarreig 🎗,"Confluència de cultures, barreja d’ identitats, arrels profundes, terra d'acollida, bressol de sensibilitats ..... tot i més de l'ànima del nostre poble",19,141,0,92,164,2010-10-22 23:41:13,gieroclassam,ca
61,RT @eldiegoalonso: Me encuentro almorzando en la plaza Sotomayor  y resulta que @ahoranoticiasAN nos informa que hay graves incidentes debi…,140,1104082362126790662,2019-03-08 18:12:02,Twitter for Android,0,222,es,,536747095,Diego,Colo Colo es mi pasión!,294,1002,2,583,7080,2012-03-25 23:46:22,Chile,es
62,"RT @JaumeMayor: ""El feminismo es una forma de vivir individualmente y de luchar colectivamente"" Simone de Beauvoir 
#FelizDiaDeLaMujer
#8M…",139,1104082362089029632,2019-03-08 18:12:02,Twitter for Android,0,73,es,,1880280162,Concepción Fernández,,103,431,5,6332,4393,2013-09-18 17:47:42,,es
63,"Lourdes, Aitana y Marina ya están listas para comenzar la #manifestación #8M #Málaga. Se hacen selfies para el recu… https://t.co/tqFap7ungn",140,1104082360960798721,2019-03-08 18:12:02,Twitter for Android,0,0,es,,940188748276518912,SUR en directo 📡,Coberturas #endirecto de @DiarioSUR,7460,100,32,36,3684,2017-12-11 11:57:20,"Málaga, España",es
64,"RT @YodaZurdo: Mi madre tuvo 7 hijos hombres... Embarazada de mi obtuvo su título como Normalista, ella trabajaba 5 días por semana y el ún…",140,1104082360952414212,2019-03-08 18:12:02,Twitter for iPhone,0,7,es,,361075013,Luz Patricia Leal,,2284,368,79,73913,401799,2011-08-24 06:21:19,,es
65,RT @FonziDolores: Mejor video en lo que va del día. #8M Lloré. 💪🏽💪🏽💪🏽💜 https://t.co/Uzudpmhp6y,94,1104082360704880644,2019-03-08 18:12:02,Twitter for iPhone,0,9716,es,,575850606,Julieta ⚓,"No cambiaría un minuto de ayer contigo, por cien años de vida sin tii♥. BRC'14 sos inolvidable!!",217,186,2,15414,37092,2012-05-09 23:46:17,mar del plata,es
66,"#8m2019 🤘 #8M ⏩ Para todo el mundo yo soy ""moderada"", hasta que empiezo a preguntar cuándo y cómo impulsan procesos… https://t.co/Y7wXc91SGc",140,1104082360281300992,2019-03-08 18:12:02,Instagram,0,0,es,,92162356,🌬MissDerechos🌫,"Adquirir, generar y divulgar #conocimiento con #EnfoquesIntegrados(#DDHH-#DESC-A #DDPP. #Bioética en #política) para ejercer #Gobernanza.  #Ciencia #Salud #TIC",4357,5001,167,48990,80844,2009-11-24 01:00:42,,es
67,"RT @ElSastrin: Hoy 8 de marzo, #DíaInternacionaldelaMujer, es momento para rememorar a una ilustre, valiente y antifascista luchadora leone…",140,1104082360000307201,2019-03-08 18:12:02,Twitter for Android,0,19,es,,2266029198,hecThor García,23. Universitario FyL. Geografía. Socio de la Cultural y Deportiva Leonesa 🆑⚪️🦁 #Volveremos #YoSigo #AupaCultu,777,2209,21,12685,21587,2013-12-28 15:07:39,León (España),es
68,RT @verolozanovl: #8M #niunamenos #AbortoLegalYa #JuntasSomosMas ✌🏻💚👊🏻 17 hs Congreso y todas las Plazas del País ❣️,116,1104082359698292745,2019-03-08 18:12:02,Twitter for Android,0,18,es,,254339430,FT 💚,"~Vivir es hoy ~
~Este amor jamas morira~
 ~Sonrían que la vida es una sola~",820,906,4,24797,22763,2011-02-19 03:03:37,"Bogotá, D.C., Colombia",es
69,"RT @mruiz_gema: 🙆‍♀️ Con más motivos que nunca: Yo voy al #8M @isauralealf
""2019 exige una movilización imprescindible, porque la irrupción…",140,1104082359568220160,2019-03-08 18:12:02,Twitter for iPhone,0,52,es,,1049978834374803456,La Hora Feminista,La hora de la verdad. Dirigido por @conchaminguela1,408,133,3,3425,577,2018-10-10 11:03:56,,en
70,RT @FonziDolores: Mejor video en lo que va del día. #8M Lloré. 💪🏽💪🏽💪🏽💜 https://t.co/Uzudpmhp6y,94,1104082359207510018,2019-03-08 18:12:01,Twitter for Android,0,9716,es,,444212100,Michelle 💚,Poramoralarte,237,262,0,1436,8225,2011-12-23 01:12:50,"Florencio Varela, Argentina",es
71,RT @inddhh: #8M: Exitosa jornada de reflexión en INDH reunió a feministas de diversas generaciones para relevar importancia de DDHH de las…,139,1104082359073280000,2019-03-08 18:12:01,Twitter for Android,0,11,es,,1055294159073038337,Catalina Olivares Gallardo,"Derecho, UdeC.",5,60,0,18,19,2018-10-25 03:05:08,,en
72,"RT @TumaNicolas: En la conmemoración de este día, quiero recordar a las mujeres más luchadoras de la historia, las mujeres Palestinas🇵🇸.
Cu…",140,1104082358704181248,2019-03-08 18:12:01,Twitter for Android,0,15,es,,845300094626869249,Humanoide 🎸🇨🇱,"No esperamos nada de la derecha, y aun así logra decepcionar",2294,1252,10,73039,36715,2017-03-24 15:43:42,Valpolandia,es
73,"RT @lukehurting: ""si nunca has tenido que gritar para ser escuchado, nunca has vivido en el mundo de las mujeres"" - woman's world de little…",140,1104082358456778753,2019-03-08 18:12:01,Twitter for Android,0,20,es,,754525875383697408,neli,En esta casa se le reza a Walter White. LG[B]T 🌈 💚 #fangirl,574,537,3,74497,37256,2016-07-17 03:59:22,Leyendo.,es
74,"RT @HercalDiggersSL: Porque luchamos junt@s, porque sus reivindicaciones son las de todos y todas, porque aún queda mucho camino por recorr…",140,1104082358301609985,2019-03-08 18:12:01,Twitter for iPhone,0,1,es,,243526856,Miguel García,"Dedicado a la #gestiondepersonas, disfruto aportando valor a las organizaciones a través del conocimiento y la experiencia.",54,110,10,178,865,2011-01-27 07:07:54,"Lliçà d'Amunt, Catalunya",es
75,"RT @pictoline: Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer #InternationalWomensDay #8M https://t.co/YIeBII11A2",130,1104082357932441605,2019-03-08 18:12:01,Twitter Web Client,0,1884,es,,1039222174349967360,Verysol,,7,375,0,746,112,2018-09-10 18:40:48,,es
76,"RT @florhalfway: Se nos sigue caracterizando como las sentimentales, las complicadas, las frágiles (??) cuando tenemos diferentes personali…",140,1104082357278126080,2019-03-08 18:12:01,Twitter for Android,0,12,es,,807165721,Fanny💚,Licenciada en Administración - Feminista - Me olvido los nombres - Roquense - Adicta a las series - Ravenclaw,100,173,4,8603,2925,2012-09-06 16:30:15, Bahía Blanca - Argentina,es
77,"RT @ditulliojuli: Mirá, mirá bien porque es una de las razones por la que paramos y marchamos los #8M https://t.co/CdD2KXlPNJ",125,1104082356611227648,2019-03-08 18:12:01,Twitter for Android,0,4,es,,430068517,Lucía🤘🏼💚,"Actúo y escribo, pero lo que me es más difícil es ser hermana mayor. Atlas, Rise. Nacional, popular y feminista💚. https://t.co/jihjiKJzGZ",698,413,4,58720,53690,2011-12-06 18:39:11,"Boedo, Argentina.",es
78,"RT @secretosvestido: ¿Eres una mujer #maravillosa o #extraordinaria?

#8m

#valientes

#coraje

#luchadoras

#DiaDeLaMujer 

#FelizDiaDeLaM…",140,1104082356363767809,2019-03-08 18:12:01,Twitter for Android,0,1,es,,3135278818,SecretosdemiVestidor,"Tu Asesora de Imagen y Coach online en Madrid. Ayudo a emprendedoras, divorciadas y mujeres de + 40 a impulsar su nueva imagen ¿Empezamos juntas? #asesoraimagen",577,245,38,5223,6655,2015-04-04 22:03:48,"Madrid, España",es
79,Valencia #HuelgaFeminista2019 #VagaFeminista8M #8M #HuelgaFeminista8M #InternationalWomensDay https://t.co/GavEsrxC3z,117,1104082355315228672,2019-03-08 18:12:01,Twitter for Android,0,0,es,,2385057732,Berk #UnidasPodemos 🔻,"Gobernar es elegir. Elegir gobernar para la gente común, para las familias trabajadoras o venderse a las élites ricas que nos explotan.",1139,895,49,441,95838,2014-03-12 10:43:38,"Fuimos, somos y seremos migran",es
80,RT @MidisPeru: La titular del #MIDIS destacó el importante avance en el reconocimiento en el rol de la mujer en la sociedad. Con el lideraz…,140,1104082355260657664,2019-03-08 18:12:01,Twitter for iPhone,0,3,es,,191475413,Walter H. Curioso,"#FamiliaMIDIS | Médico Salubrista, Doctor (PhD) en Informática Biomédica @UW | Master en Salud Pública @UW | Profesor de la Universidad de Washington @UW",3777,1427,120,37429,9659,2010-09-16 15:05:59,Peru,es
81,"RT @RockStroke: Dice el demagogo que el aborto no es prioridad, que primero quiere ""acabar con la corrupción"".

1) ¿No puede hacer dos cosa…",140,1104082355126325248,2019-03-08 18:12:00,TweetDeck,0,65,es,,963576270788345856,Mariana,"La frase q más usaré en esta administración:
 ""Chingada madreeeeeee""
Alérgica a la estupidez x lo tanto si eres chairo te voy a bloquear.",387,378,2,20182,38894,2018-02-14 00:51:00,,en
82,"#Repost pictoline (get_repost)
・・・
Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer… https://t.co/fpCBGwITyb",123,1104082353679302656,2019-03-08 18:12:00,Instagram,0,0,es,,52430100,Moises FigueraBlanca,"Periodista Deportivo/Locutor/Productor.
Esposo/Papa/Cocinero IGA.
Sommelier AVS/ASI.
Máster IEBS en proceso.
Beisbol y carros antiguos.
🇻🇪 🇵🇦",539,1961,9,486,5991,2009-06-30 15:49:32,Panama,en
83,"RT @12_kimmy: #8M

129 trabajadoras fueron quemadas vivas por hacer huelga y lograr los derechos que ahora gozamos.

No hay festejo; conmem…",140,1104082352517595136,2019-03-08 18:12:00,Twitter for Android,0,49,es,,751980522,El kraken skorpiano,Hincha oficial del mejor ! JUNIOR de barranquilla 100 % tiburón. Dios Y FAMILIA,163,570,2,3330,11439,2012-08-11 22:08:17,cualquier lado,es
84,"RT @eldiarioes: ""No es un caso aislado, es un patriarcado"": arranca la marcha feminista del #8M en Toledo https://t.co/yPiRq2vEJv #HuelgaFe…",140,1104082352387563521,2019-03-08 18:12:00,Twitter for Android,0,20,es,,930375434038120448,Leonor Estirado Rodríguez,,858,1152,2,44687,105864,2017-11-14 10:02:43,"Cataluña, España",es
85,"RT @PauloAbrao: Conocí a la mamá de Amaya, joven presa política de #Nicaragua. Que me dijo: “Vamos a ganar”. Esta es la fuerza que mueve a…",139,1104082352362405888,2019-03-08 18:12:00,Twitter for Android,0,385,es,,1121109968,Mayritmat,,113,278,0,1095,1279,2013-01-26 06:08:02,,es
86,Reviví el especial dedicado a Tita Merello en #LosClásicos con @soriatango. #DíaInternacionalDeLaMujer #8M… https://t.co/lSgAOZYhky,131,1104082352156729345,2019-03-08 18:12:00,TweetDeck,0,0,es,,381608025,La 2x4,La 2x4 / FM 92.7 es parte del Sistema de Medios Públicos de la Ciudad Autónoma de Buenos Aires. Dedica su programación a la difusión del TANGO.,51453,18482,157,3259,79266,2011-09-28 16:34:55,"Buenos Aires, Argentina",es
87,RT @FonziDolores: Mejor video en lo que va del día. #8M Lloré. 💪🏽💪🏽💪🏽💜 https://t.co/Uzudpmhp6y,94,1104082351007637510,2019-03-08 18:11:59,Twitter for Android,0,9716,es,,1026648211,Cuchibeℓ 💚,"💚Aborto legal, seguro y gratuito/ Iglesia y Estado asuntos S E P A R A D O S #EstadoLaicoYa ✊",301,197,1,2111,9709,2012-12-21 15:49:59,"Paraná, Argentina",es
88,Será ley #8M https://t.co/WIxFGJzXyn,36,1104082350353408000,2019-03-08 18:11:59,Twitter for Android,0,0,es,,530888188,Raquel☪,,139,174,0,6643,17355,2012-03-20 03:51:41,,es
89,"RT @Lvkxssss: libres, lindas y (re) locas siempre! 💚 hoy es su día y su marcha, los demás cerramos el orto. Feliz día! #8M",122,1104082350189805570,2019-03-08 18:11:59,Twitter for iPhone,0,93,es,,1069826989392097281,Leti🖤🐍,,9,43,0,123,155,2018-12-04 05:33:25,,en
90,"Súmate tú también. Mujeres y Hombres por una sociedad más igualitaria para tod@s.
Porque ser feminista no es solo u… https://t.co/mz2ir7NGMn",140,1104082349443219456,2019-03-08 18:11:59,Twitter for iPhone,0,0,es,,400072081,Ylva Cristina  Petkova Carrillo,,171,1378,0,926,1908,2011-10-28 13:23:49,"Santa Cruz de Tenerife, España",en
91,"#8M 
Sois nuestras fuentes de vida, el origen, fuente de inspiración y musas de nuestras sensaciones más sensibles.… https://t.co/H4s2VvZYXm",140,1104082349321539584,2019-03-08 18:11:59,Twitter for Android,0,0,es,,295673687,Kramer R.,"👉🏼Physioterapist + Medicine rules
👉🏼VOCAL CNE MFyC
👉🏼KEEP CALM AND VISIT UR AP DOCTOR.
👉🏼Lucha por MI(R) derechos. 
👉🏼 New in 🐦",250,138,1,528,182,2011-05-09 13:31:48,Into the wild,es
92,#8M Compañeras de distintas secciones del canal y un mismo reclamo: respeto a nuestros derechos. https://t.co/LRrlJETu19,120,1104082349216727040,2019-03-08 18:11:59,Twitter for Android,0,0,es,"Place(_api=<tweepy.api.API object at 0x0000020710F7C7B8>, id='018f1cde6bad9747', url='https://api.twitter.com/1.1/geo/id/018f1cde6bad9747.json', place_type='city', name='Ciudad Autónoma de Buenos Aires', full_name='Ciudad Autónoma de Buenos Aires, Argentina', country_code='AR', country='Argentina', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000020710F7C7B8>, type='Polygon', coordinates=[[[-58.5317922, -34.674453], [-58.353494, -34.674453], [-58.353494, -34.534177], [-58.5317922, -34.534177]]]), attributes={})",546388649,Silvia M. Cassina,Conductora de @NoticieroTrece de @eltreceoficial de Argentina.Delegada gremial @DelegadosC13yTN en @Sipreba,12867,551,66,1958,5147,2012-04-06 00:21:22,"Buenos Aires, Argentina",es
93,"RT @mayrasmendoza: #8M Todas salimos a la calle #ParoInternacionalDeMujeres 
#DiaInternacionalDeLasMujeres 
Mujeres, lesbianas, travestis,…",139,1104082348944080896,2019-03-08 18:11:59,Twitter for Android,0,307,es,,311171526,Daniel Rigon,Militante del Proyecto Nacional y Popular. Técnico informático. Más K que nunca y ¿DONDE ESTÁ SANTIAGO MALDONADO?,558,511,0,35281,30495,2011-06-05 00:56:09,"Catamarca, Argentina",es
94,"RT @JOSEMANUELSOTO1: En el 🌍 occidental la 👩 goza de los mismos derechos q el 👨, no así en en los países musulmanes. Hoy en día celebramos…",139,1104082348432375808,2019-03-08 18:11:59,Twitter for Android,0,163,es,,906983533553516545,Español 100%,"""Una nación no se pierde porque unos la ataquen, sino porque quienes la aman no la defienden"". Blas de Lezo.",2629,2797,2,15470,15392,2017-09-10 20:51:40,España,es
95,"RT @pictoline: Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer #InternationalWomensDay #8M https://t.co/YIeBII11A2",130,1104082347937411072,2019-03-08 18:11:59,Twitter for Android,0,1884,es,,1968030205,Mó Yupanqui,"Comunicadora digital, corporativa, política 🇵🇪. La vida es un segundo, a veces más...",472,2461,3,24270,5125,2013-10-18 02:34:55,Perú,es
96,"RT @1alos22: tranquila mamá, hoy ninguna va sola por la calle #8M https://t.co/OfV9idMtRM",89,1104082346872094727,2019-03-08 18:11:59,Twitter for Android,0,8445,es,,305806834,lucia,CSDLA,314,268,0,12844,3286,2011-05-26 20:35:19,"El Calafate, Sta Cruz ",es
97,"RT @APAERONAUTICOS: LATAM Cargo Ezeiza
#8M #ElSindicalismoEsConNosotras La Unidad también https://t.co/yFqesiAMuT",113,1104082345513177095,2019-03-08 18:11:58,Twitter for Android,0,2,es,,957291712552022016,sergio ribeiro,la ignorancia obstinada suele ser una manifestacion de motivos politicos subyacentes,62,200,0,1989,605,2018-01-27 16:38:24,Castelar,es
98,"¡Feliz día, mujeres! 🌸 #8m https://t.co/1zPNO1FBeT",50,1104082345366310914,2019-03-08 18:11:58,Twitter for iPhone,0,0,es,,327432323,Morritos Jagger,"Welcome! the difficult done immediately, the impossible takes a bit longer, miracles by appointment only",171,608,1,452,2518,2011-07-01 15:17:11,Miami,en
99,"RT @pictoline: Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer #InternationalWomensDay #8M https://t.co/YIeBII11A2",130,1104082344598794247,2019-03-08 18:11:58,Twitter for Android,0,1884,es,,247953248,Juan Andrés,"I have patience, what I'm all out of are fucks.
LCMD",546,1681,13,25491,27199,2011-02-05 23:02:31,"Monterrey, Nuevo León",es
0,"Hay que recordar qué se recuerda hoy.
#DiadelaMujer2019 #8M https://t.co/zfE69IEinI",83,1104082518557507584,2019-03-08 18:12:39,Twitter for Android,0,0,es,,4789223551,Bebé Momentum,"Somos una comunidad de madres y padres que queremos hacer el mejor trabajo posible. Consejos, entrevistas, recomendaciones, promos y más.",399,222,1,666,2262,2016-01-20 15:01:26,,es
1,"RT @topeuropa: En este #8M nos acordamos de una mujer luchadora, que siempre ha luchado por y para las mujeres y sus derechos y que en esto…",140,1104082518171627521,2019-03-08 18:12:39,Twitter for Android,0,72,es,,456275043,Cami ♡,"Sin música la vida sería un error 🎶                            
📚 Tec. Dirección en Protocolo, Organización de Eventos y Relaciones Públicas. 



🐶🐶🐱🐱🐱",2581,2247,12,14230,30520,2012-01-06 02:21:04,"Mendoza, Argentina",es
2,RT @FJEDD: Hace unos días algunas de las candidatas a ministras de la @SCJN manifestaron posturas en retroceso de los derechos de las mujer…,140,1104082517794025473,2019-03-08 18:12:39,Twitter Web App,0,6,es,,82263136,Jacko Tórrez,"Degustador de tequilas, amante del Metal, fan de los Pumas y del Barcelona, orgulloso de mi raíz",1032,900,11,1044,27526,2009-10-14 03:10:56,Mexico,es
3,RT @Perspectiva_Con: ¡Es #8M! Hoy conmemoramos el Día Internacional de la Mujer y lo hacemos recordando el camino que hemos recorrido para…,139,1104082517626421248,2019-03-08 18:12:39,Twitter for iPhone,0,3,es,,102309960,Vida Ortega Font🎗,más o menos bien,2214,1648,23,23548,27534,2010-01-06 08:02:31,,es
4,RT @mariiabrr: soy tan libre como dueña de mis ganas #8M,56,1104082516435185664,2019-03-08 18:12:39,Twitter for iPhone,0,1,es,,2972156441,Adi 💡,Número mil dieciséis nos vemos en diciembre,1420,441,39,43945,70515,2015-01-10 22:23:12,Las Palmas de Gran Canaria,es
5,RT @clubaldosivi: 8 de marzo: Día Internacional de la Mujer. Hoy conmemoramos a todas ellas. #8M #Aldosivi 🔰🔰 https://t.co/666rDwNgOn,133,1104082516380733442,2019-03-08 18:12:39,Twitter for Android,0,12,es,,123724426,Javier Curilen,"Profesor -Técnico Elec. y Sup. en Ind. de Procesos -Aldosivista -Justicia Social, Indep. Económica, Soberanía Política - Padre y Esposo",456,1547,8,10230,3219,2010-03-17 01:39:33,Soy del Puerto-Mar del Plata-,es
6,RT @meakadramaqueen: Vivas nos queremos. #8M https://t.co/Cbq2iZZJDY,68,1104082515638259712,2019-03-08 18:12:39,Twitter for iPhone,0,1741,es,,794537006252589056,Manuel Sánchez Payá,dormir beber y estudiar como estilo de vida,64,126,0,6570,2219,2016-11-04 13:49:18,,es
7,"RT @VeryNiceTrue: Me junté con una amiga...me contó que viajaba por chamba e inmediatamente escupí: y tus hijos?!
Luego de la última palabr…",140,1104082515420155909,2019-03-08 18:12:39,Twitter for iPhone,0,66,es,,59639309,Carolina,"Marketera, sobretodo para mis huevadas. Metro sesenta lleno de sarcasmo. El 50% del día estornudo, el resto duermo.",261,177,1,505,7573,2009-07-24 00:34:51,"Lima, La bonita",en
8,"RT @MalenaMassa: 3/2/2019. Camila Belén Camino tenía 20 años, vivía en Zárate y estaba en pareja con Jonathan Hernán Genovese, de 25 años.…",139,1104082514556190720,2019-03-08 18:12:38,Twitter for Android,0,9,es,,90240816,AnaBedouret💚,Peronista ✌️,170,212,0,11285,5350,2009-11-15 20:29:06,Argentina,es
9,"RT @martaflich: Feminismo: cómo querer la IGUALDAD y no ""morir"" en el intento. #FelizDiaDeLaMujer #8deMarzo #soyfeminista #VivasLibresUnida…",140,1104082514241572865,2019-03-08 18:12:38,Twitter for iPhone,0,286,es,,440366558,🌹Mª José Tajuelo,"“La vida no te enseña a ser fuerte,te obliga a serlo”Políticamente incorrecta.Tan de izquierdas que nací zurda.#Madre #ugetista #socialista #feminista #Escorpio",1155,821,19,11467,23329,2011-12-18 22:23:48,MADRID,es
10,"RT @pictoline: Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer #InternationalWomensDay #8M https://t.co/YIeBII11A2",130,1104082513440448517,2019-03-08 18:12:38,Twitter for Android,0,1920,es,,937437568366534658,Eve pizzi🌈,"Lxs que abandonan nunca ganan, lxs ganadores nunca abandonan  #Futura ingeniera #Amante de la tecnología
L.G.(B).T",292,444,0,11766,8388,2017-12-03 21:45:08,,es
11,"RT @pictoline: Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer #InternationalWomensDay #8M https://t.co/YIeBII11A2",130,1104082512907825153,2019-03-08 18:12:38,Twitter for Android,0,1920,es,,41750666,Nathaly Habich,"Arquitecta de interiores de risa contagiosa y de emociones intensas como los colores que me gustan.
Instagram: @NathyHabich
Contacto.  nath.habich@gmail.com",922,311,20,949,36110,2009-05-22 04:21:41,"Lima, Perú",es
12,"RT @helas_comp: Para participar en nuestro sorteo del día de la mujer👇
1. Síguenos a @helas_comp 
2. Dale ""Like"" i RT este post.

Para tene…",140,1104082512815497216,2019-03-08 18:12:38,Twitter Web Client,0,93,es,,554791194,Rosa Maria,El  cor no parla pero endivina..  🎗️ Catalana y del Barça.. 😀No renuncies nunca a tus valores en tu afán por gustar a los demás.,566,2319,33,8583,25791,2012-04-15 23:24:34,Barcelona,es
13,hoy no puedo ir a la marcha pero lo unico que deseo es que algun dia dejemos de luchar por algo QUE TENDRIAMOS QUE… https://t.co/0ml6n88Trq,139,1104082512580620289,2019-03-08 18:12:38,Twitter for Android,0,0,es,,1016802229611790337,guadaa,"CAMILA CABELLO ES MI ANGEL❤

[{Sebas Villalobos me salvó}] PDC          
















bangtan con b de bebesitos",162,376,0,9174,4296,2018-07-10 21:51:57,estoy en youtube todo el día,es
14,"RT @pictoline: Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer #InternationalWomensDay #8M https://t.co/YIeBII11A2",130,1104082512354181120,2019-03-08 18:12:38,Twitter Web App,0,1920,es,,934585561532203008,Esan Shefa,,41,158,1,44892,5646,2017-11-26 00:52:16,Planet Earth 🌎,es
15,"RT @cuentametve: Esta temporada arrancamos en el 88 y, con motivo del #DiadelaMujer2019, recuperamos a las Alcántara respondiendo al machis…",140,1104082512173772801,2019-03-08 18:12:38,Twitter for iPhone,0,29,es,,291407039,Monica Valenzuela,,39,118,2,11157,4864,2011-05-01 23:41:48,,es
16,RT @EjercitoAire: La capitán enseña a volar a los cadetes de la Academia General del Aire #AGA #SanJavier #Murcia porque en el #Aire volamo…,140,1104082511917912065,2019-03-08 18:12:38,Twitter for Android,0,166,es,,930075185121808384,España en la OTAN,"Cuenta oficial de la Representación Permanente de España en la OTAN / Official Twitter account for the Spanish Delegation to NATO.

Normas de uso: https://t.co/",3306,271,47,353,2582,2017-11-13 14:09:38,"Bruselas, Bélgica",es
17,Siempre con la cabeza en alto de cara al sol #8M,48,1104082511850803201,2019-03-08 18:12:38,Twitter Web Client,0,0,es,,1923087462,cristremenda #LibertadABoudou 💗,"esa Nada que hay entre nosotros...  Paris, Texas... de las Pampas. Puré de calabaza. Anti PRO  Loc. Nac. n° 2601 #Arg 🇦🇷Las Yeguas también son herbívoras.",4832,4387,111,105418,233969,2013-10-01 11:12:20,Argentina,es
18,"RT @secdelaMujerLR: Hoy celebremos el #DíaDeLaMujer trabajando con compromiso y fuerzas la lucha de todas, por la igualdad, el reconocimien…",140,1104082510835863553,2019-03-08 18:12:38,Twitter for Android,0,6,es,,727841866830516224,Techy  Núñez,"Secretaría de la Mujer de laPcia. de la Rioja,  integrante Rama Femenina PJ",1157,631,8,5419,4174,2016-05-04 12:46:38,,es
19,RT @C5N: #AHORA: La policía en Turquía se enfrenta al movimiento feminista en medio de la movilización por el #8M https://t.co/suYfywbXrD,137,1104082510819061761,2019-03-08 18:12:38,Twitter for Android,0,18,es,,1026234580083400704,LaLuzbelita@luzbelita,Me suspendieron la otra cuenta con este nombre...soy la mesmaa,787,729,0,24213,25632,2018-08-05 22:32:45,,es
20,"RT @pictoline: Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer #InternationalWomensDay #8M https://t.co/YIeBII11A2",130,1104082510785466369,2019-03-08 18:12:38,Twitter for Android,0,1920,es,,3402043462,I miss Camila• 🏳🌈  🇺🇾,"Kids don't want rifles, they want supreme",901,652,9,75217,24540,2015-08-03 23:19:06,Ahre,en
